origem,destino,sku,perfil,volume
CD_5,Cliente_60,sku_29,RODOVIARIO,20.8
CD_5,Cliente_60,sku_31,RODOVIARIO,37.1
CD_5,Cliente_60,sku_33,RODOVIARIO,413.02
CD_5,Cliente_60,sku_35,RODOVIARIO,636.83
CD_5,Cliente_60,sku_38,RODOVIARIO,0.1
CD_5,Cliente_60,sku_40,RODOVIARIO,183.92
CD_5,Cliente_60,sku_42,RODOVIARIO,325.85
CD_5,Cliente_60,sku_43,RODOVIARIO,11460.0
CD_5,Cliente_60,sku_46,RODOVIARIO,1526.84
CD_5,Cliente_60,sku_47,RODOVIARIO,32761.82
CD_5,Cliente_60,sku_49,RODOVIARIO,6097.68
CD_5,Cliente_60,sku_52,RODOVIARIO,57620.28
CD_5,Cliente_60,sku_60,RODOVIARIO,2368.43
CD_5,Cliente_60,sku_61,RODOVIARIO,124.67
CD_5,Cliente_60,sku_63,RODOVIARIO,135.28
CD_5,Cliente_60,sku_68,RODOVIARIO,49.29
CD_5,Cliente_60,sku_69,RODOVIARIO,2220.02
CD_5,Cliente_60,sku_71,RODOVIARIO,199.0
CD_5,Cliente_60,sku_73,RODOVIARIO,19.57
CD_5,Cliente_60,sku_76,RODOVIARIO,6.77
CD_5,Cliente_60,sku_77,RODOVIARIO,10070.29
CD_5,Cliente_60,sku_79,RODOVIARIO,14.76
CD_5,Cliente_60,sku_81,RODOVIARIO,75.16
CD_5,Cliente_60,sku_82,RODOVIARIO,10843.78
CD_5,Cliente_60,sku_83,RODOVIARIO,674.42
CD_5,Cliente_60,sku_84,RODOVIARIO,228257.98
CD_5,Cliente_62,sku_16,RODOVIARIO,12.35
CD_5,Cliente_62,sku_52,RODOVIARIO,24001.56
CD_5,Cliente_62,sku_69,RODOVIARIO,350.28
CD_5,Cliente_63,sku_2,RODOVIARIO,6.06
CD_5,Cliente_63,sku_5,RODOVIARIO,25.12
CD_5,Cliente_63,sku_6,RODOVIARIO,24.64
CD_5,Cliente_63,sku_8,RODOVIARIO,60.37
CD_5,Cliente_63,sku_11,RODOVIARIO,1885.93
CD_5,Cliente_63,sku_14,RODOVIARIO,15012.17
CD_5,Cliente_63,sku_15,RODOVIARIO,4.66
CD_5,Cliente_63,sku_16,RODOVIARIO,322.92
CD_5,Cliente_63,sku_18,RODOVIARIO,3360.46
CD_5,Cliente_63,sku_19,RODOVIARIO,624.27
CD_5,Cliente_63,sku_21,RODOVIARIO,4545.06
CD_5,Cliente_63,sku_25,RODOVIARIO,10.24
CD_5,Cliente_63,sku_26,RODOVIARIO,11.6
CD_5,Cliente_63,sku_27,RODOVIARIO,4.91
CD_5,Cliente_63,sku_31,RODOVIARIO,25.45
CD_5,Cliente_63,sku_33,RODOVIARIO,1597.92
CD_5,Cliente_63,sku_35,RODOVIARIO,1068.3
CD_5,Cliente_63,sku_38,RODOVIARIO,0.1
CD_5,Cliente_63,sku_40,RODOVIARIO,265.57
CD_5,Cliente_63,sku_42,RODOVIARIO,1910.82
CD_5,Cliente_63,sku_43,RODOVIARIO,16624.1
CD_5,Cliente_63,sku_46,RODOVIARIO,5923.81
CD_5,Cliente_63,sku_47,RODOVIARIO,79150.77
CD_5,Cliente_63,sku_49,RODOVIARIO,27940.22
CD_5,Cliente_63,sku_52,RODOVIARIO,172459.16
CD_5,Cliente_63,sku_61,RODOVIARIO,65.47
CD_5,Cliente_63,sku_63,RODOVIARIO,46.15
CD_5,Cliente_63,sku_65,RODOVIARIO,358.0
CD_5,Cliente_63,sku_68,RODOVIARIO,86.76
CD_5,Cliente_63,sku_69,RODOVIARIO,2318.45
CD_5,Cliente_63,sku_71,RODOVIARIO,8.7
CD_5,Cliente_63,sku_73,RODOVIARIO,374.61
CD_5,Cliente_63,sku_75,RODOVIARIO,10.39
CD_5,Cliente_63,sku_76,RODOVIARIO,286.49
CD_5,Cliente_63,sku_77,RODOVIARIO,6106.23
CD_5,Cliente_63,sku_79,RODOVIARIO,4.15
CD_5,Cliente_63,sku_82,RODOVIARIO,28904.84
CD_5,Cliente_63,sku_84,RODOVIARIO,330422.66
CD_5,Cliente_66,sku_6,RODOVIARIO,32.51
CD_5,Cliente_66,sku_16,RODOVIARIO,83.43
CD_5,Cliente_67,sku_6,RODOVIARIO,1564.76
CD_5,Cliente_67,sku_16,RODOVIARIO,16653.39
CD_5,Cliente_67,sku_17,RODOVIARIO,0.1
CD_5,Cliente_67,sku_18,RODOVIARIO,277.18
CD_5,Cliente_67,sku_21,RODOVIARIO,2751.98
CD_5,Cliente_67,sku_26,RODOVIARIO,3.15
CD_5,Cliente_67,sku_31,RODOVIARIO,0.65
CD_5,Cliente_67,sku_33,RODOVIARIO,25.7
CD_5,Cliente_67,sku_35,RODOVIARIO,4.14
CD_5,Cliente_67,sku_40,RODOVIARIO,349.37
CD_5,Cliente_67,sku_42,RODOVIARIO,15.31
CD_5,Cliente_67,sku_43,RODOVIARIO,683.17
CD_5,Cliente_67,sku_47,RODOVIARIO,11127.24
CD_5,Cliente_67,sku_49,RODOVIARIO,26004.96
CD_5,Cliente_67,sku_52,RODOVIARIO,6623.53
CD_5,Cliente_67,sku_61,RODOVIARIO,111.22
CD_5,Cliente_67,sku_77,RODOVIARIO,850.9
CD_5,Cliente_67,sku_82,RODOVIARIO,645.45
CD_5,Cliente_67,sku_83,RODOVIARIO,16706.68
CD_5,Cliente_69,sku_77,RODOVIARIO,196.28
CD_5,Cliente_70,sku_6,RODOVIARIO,408.09
CD_5,Cliente_70,sku_8,RODOVIARIO,3.31
CD_5,Cliente_70,sku_16,RODOVIARIO,5031.95
CD_5,Cliente_70,sku_17,RODOVIARIO,277.48
CD_5,Cliente_70,sku_18,RODOVIARIO,0.1
CD_5,Cliente_70,sku_33,RODOVIARIO,0.1
CD_5,Cliente_70,sku_35,RODOVIARIO,162.45
CD_5,Cliente_70,sku_40,RODOVIARIO,249.47
CD_5,Cliente_70,sku_47,RODOVIARIO,2959.33
CD_5,Cliente_70,sku_49,RODOVIARIO,771.26
CD_5,Cliente_70,sku_52,RODOVIARIO,1228.84
CD_5,Cliente_70,sku_61,RODOVIARIO,19.69
CD_5,Cliente_70,sku_77,RODOVIARIO,753.39
CD_5,Cliente_70,sku_82,RODOVIARIO,284.77
CD_5,Cliente_73,sku_8,RODOVIARIO,134.23
CD_5,Cliente_73,sku_11,RODOVIARIO,27.45
CD_5,Cliente_73,sku_18,RODOVIARIO,534.38
CD_5,Cliente_73,sku_35,RODOVIARIO,97.45
CD_5,Cliente_73,sku_43,RODOVIARIO,281.77
CD_5,Cliente_73,sku_47,RODOVIARIO,267.86
CD_5,Cliente_73,sku_79,RODOVIARIO,0.78
CD_5,Cliente_73,sku_82,RODOVIARIO,1030.58
CD_5,Cliente_73,sku_83,RODOVIARIO,3178.25
CD_5,Cliente_73,sku_88,RODOVIARIO,44.58
CD_5,Cliente_74,sku_6,RODOVIARIO,26.57
CD_5,Cliente_74,sku_8,RODOVIARIO,287.55
CD_5,Cliente_74,sku_11,RODOVIARIO,101.79
CD_5,Cliente_74,sku_14,RODOVIARIO,134.68
CD_5,Cliente_74,sku_16,RODOVIARIO,200.48
CD_5,Cliente_74,sku_18,RODOVIARIO,923.21
CD_5,Cliente_74,sku_19,RODOVIARIO,58.65
CD_5,Cliente_74,sku_21,RODOVIARIO,6.82
CD_5,Cliente_74,sku_33,RODOVIARIO,0.1
CD_5,Cliente_74,sku_35,RODOVIARIO,556.15
CD_5,Cliente_74,sku_38,RODOVIARIO,0.1
CD_5,Cliente_74,sku_40,RODOVIARIO,2068.86
CD_5,Cliente_74,sku_43,RODOVIARIO,1453.09
CD_5,Cliente_74,sku_47,RODOVIARIO,3436.28
CD_5,Cliente_74,sku_49,RODOVIARIO,10807.61
CD_5,Cliente_74,sku_52,RODOVIARIO,6423.37
CD_5,Cliente_74,sku_61,RODOVIARIO,8.91
CD_5,Cliente_74,sku_75,RODOVIARIO,468.58
CD_5,Cliente_74,sku_77,RODOVIARIO,1225.12
CD_5,Cliente_74,sku_79,RODOVIARIO,205.68
CD_5,Cliente_74,sku_82,RODOVIARIO,1402.55
CD_5,Cliente_76,sku_40,RODOVIARIO,1927.04
CD_5,Cliente_76,sku_79,RODOVIARIO,294.22
CD_5,Cliente_77,sku_2,RODOVIARIO,12.04
CD_5,Cliente_77,sku_6,RODOVIARIO,88.88
CD_5,Cliente_77,sku_15,RODOVIARIO,33.56
CD_5,Cliente_77,sku_16,RODOVIARIO,39.89
CD_5,Cliente_77,sku_18,RODOVIARIO,143.9
CD_5,Cliente_77,sku_21,RODOVIARIO,461.87
CD_5,Cliente_77,sku_40,RODOVIARIO,2072.7
CD_5,Cliente_77,sku_43,RODOVIARIO,1258.77
CD_5,Cliente_77,sku_47,RODOVIARIO,1696.09
CD_5,Cliente_77,sku_49,RODOVIARIO,1209.81
CD_5,Cliente_77,sku_50,RODOVIARIO,39.21
CD_5,Cliente_77,sku_52,RODOVIARIO,4914.52
CD_5,Cliente_77,sku_69,RODOVIARIO,675.65
CD_5,Cliente_77,sku_73,RODOVIARIO,27.43
CD_5,Cliente_77,sku_77,RODOVIARIO,1287.06
CD_5,Cliente_77,sku_82,RODOVIARIO,392.79
CD_5,Cliente_77,sku_84,RODOVIARIO,12905.83
CD_5,Cliente_80,sku_43,RODOVIARIO,3679.95
CD_5,Cliente_81,sku_6,RODOVIARIO,34.9
CD_5,Cliente_81,sku_16,RODOVIARIO,105.47
CD_5,Cliente_81,sku_18,RODOVIARIO,26.03
CD_5,Cliente_81,sku_26,RODOVIARIO,8.45
CD_5,Cliente_81,sku_38,RODOVIARIO,210.82
CD_5,Cliente_81,sku_61,RODOVIARIO,25.63
CD_5,Cliente_81,sku_77,RODOVIARIO,576.78
CD_5,Cliente_84,sku_6,RODOVIARIO,14.64
CD_5,Cliente_84,sku_16,RODOVIARIO,5.92
CD_5,Cliente_84,sku_18,RODOVIARIO,24.53
CD_5,Cliente_84,sku_63,RODOVIARIO,47.5
CD_5,Cliente_84,sku_69,RODOVIARIO,450.43
CD_5,Cliente_87,sku_6,RODOVIARIO,8.21
CD_5,Cliente_87,sku_43,RODOVIARIO,100.0
CD_5,Cliente_87,sku_69,RODOVIARIO,63.92
CD_5,Cliente_87,sku_77,RODOVIARIO,2747.7
CD_5,Cliente_87,sku_82,RODOVIARIO,141.82
CD_5,Cliente_90,sku_77,RODOVIARIO,6397.9
CD_5,Cliente_95,sku_6,RODOVIARIO,60.7
CD_5,Cliente_95,sku_8,RODOVIARIO,16.64
CD_5,Cliente_95,sku_11,RODOVIARIO,877.9
CD_5,Cliente_95,sku_14,RODOVIARIO,2537.78
CD_5,Cliente_95,sku_15,RODOVIARIO,84.71
CD_5,Cliente_95,sku_16,RODOVIARIO,102.19
CD_5,Cliente_95,sku_17,RODOVIARIO,48.97
CD_5,Cliente_95,sku_18,RODOVIARIO,242.33
CD_5,Cliente_95,sku_19,RODOVIARIO,620.93
CD_5,Cliente_95,sku_21,RODOVIARIO,11493.07
CD_5,Cliente_95,sku_27,RODOVIARIO,48.47
CD_5,Cliente_95,sku_31,RODOVIARIO,3.04
CD_5,Cliente_95,sku_33,RODOVIARIO,38.43
CD_5,Cliente_95,sku_35,RODOVIARIO,449.77
CD_5,Cliente_95,sku_40,RODOVIARIO,9.28
CD_5,Cliente_95,sku_42,RODOVIARIO,107.2
CD_5,Cliente_95,sku_43,RODOVIARIO,14065.6
CD_5,Cliente_95,sku_47,RODOVIARIO,2479.17
CD_5,Cliente_95,sku_52,RODOVIARIO,6931.8
CD_5,Cliente_95,sku_71,RODOVIARIO,196.23
CD_5,Cliente_95,sku_77,RODOVIARIO,662.1
CD_5,Cliente_95,sku_79,RODOVIARIO,496.51
CD_5,Cliente_95,sku_82,RODOVIARIO,3998.98
CD_5,Cliente_97,sku_43,RODOVIARIO,1283.57
CD_5,Cliente_98,sku_6,RODOVIARIO,10.26
CD_5,Cliente_98,sku_77,RODOVIARIO,3829.76
CD_5,Cliente_98,sku_79,RODOVIARIO,436.98
CD_5,Cliente_101,sku_6,RODOVIARIO,10.26
CD_5,Cliente_101,sku_11,RODOVIARIO,2844.52
CD_5,Cliente_101,sku_16,RODOVIARIO,376.3
CD_5,Cliente_101,sku_17,RODOVIARIO,5.44
CD_5,Cliente_101,sku_18,RODOVIARIO,0.1
CD_5,Cliente_101,sku_21,RODOVIARIO,222.4
CD_5,Cliente_101,sku_25,RODOVIARIO,214.53
CD_5,Cliente_101,sku_33,RODOVIARIO,5.85
CD_5,Cliente_101,sku_35,RODOVIARIO,22.94
CD_5,Cliente_101,sku_40,RODOVIARIO,5.59
CD_5,Cliente_101,sku_42,RODOVIARIO,6.89
CD_5,Cliente_101,sku_43,RODOVIARIO,256.49
CD_5,Cliente_101,sku_47,RODOVIARIO,462.71
CD_5,Cliente_101,sku_52,RODOVIARIO,1140.25
CD_5,Cliente_101,sku_55,RODOVIARIO,4.81
CD_5,Cliente_101,sku_61,RODOVIARIO,13.92
CD_5,Cliente_101,sku_77,RODOVIARIO,493.17
CD_5,Cliente_101,sku_32,RODOVIARIO,20.09
CD_5,Cliente_103,sku_61,RODOVIARIO,36.32
CD_5,Cliente_103,sku_63,RODOVIARIO,0.1
CD_5,Cliente_105,sku_35,RODOVIARIO,111.68
CD_5,Cliente_105,sku_38,RODOVIARIO,142.98
CD_5,Cliente_105,sku_69,RODOVIARIO,169.1
CD_5,Cliente_105,sku_77,RODOVIARIO,451.24
CD_5,Cliente_106,sku_8,RODOVIARIO,170.34
CD_5,Cliente_106,sku_11,RODOVIARIO,109.21
CD_5,Cliente_106,sku_14,RODOVIARIO,90.64
CD_5,Cliente_106,sku_16,RODOVIARIO,48.12
CD_5,Cliente_106,sku_18,RODOVIARIO,1436.3
CD_5,Cliente_106,sku_19,RODOVIARIO,613.74
CD_5,Cliente_106,sku_21,RODOVIARIO,6129.96
CD_5,Cliente_106,sku_26,RODOVIARIO,365.22
CD_5,Cliente_106,sku_27,RODOVIARIO,177.01
CD_5,Cliente_106,sku_31,RODOVIARIO,0.84
CD_5,Cliente_106,sku_33,RODOVIARIO,60.85
CD_5,Cliente_106,sku_35,RODOVIARIO,639.53
CD_5,Cliente_106,sku_38,RODOVIARIO,6318.77
CD_5,Cliente_106,sku_40,RODOVIARIO,650.11
CD_5,Cliente_106,sku_43,RODOVIARIO,11423.13
CD_5,Cliente_106,sku_47,RODOVIARIO,20065.94
CD_5,Cliente_106,sku_49,RODOVIARIO,1369.34
CD_5,Cliente_106,sku_52,RODOVIARIO,19016.65
CD_5,Cliente_106,sku_55,RODOVIARIO,1.84
CD_5,Cliente_106,sku_61,RODOVIARIO,15.75
CD_5,Cliente_106,sku_65,RODOVIARIO,2290.6
CD_5,Cliente_106,sku_68,RODOVIARIO,1.97
CD_5,Cliente_106,sku_69,RODOVIARIO,622.92
CD_5,Cliente_106,sku_71,RODOVIARIO,26.26
CD_5,Cliente_106,sku_73,RODOVIARIO,279.5
CD_5,Cliente_106,sku_75,RODOVIARIO,10667.55
CD_5,Cliente_106,sku_77,RODOVIARIO,16475.92
CD_5,Cliente_106,sku_79,RODOVIARIO,66.6
CD_5,Cliente_106,sku_82,RODOVIARIO,28142.38
CD_5,Cliente_106,sku_84,RODOVIARIO,114037.95
CD_5,Cliente_108,sku_69,RODOVIARIO,338.2
CD_5,Cliente_109,sku_6,RODOVIARIO,4.11
CD_5,Cliente_109,sku_8,RODOVIARIO,53.09
CD_5,Cliente_109,sku_11,RODOVIARIO,25.98
CD_5,Cliente_109,sku_14,RODOVIARIO,3255.05
CD_5,Cliente_109,sku_16,RODOVIARIO,92.61
CD_5,Cliente_109,sku_17,RODOVIARIO,136.01
CD_5,Cliente_109,sku_18,RODOVIARIO,244.66
CD_5,Cliente_109,sku_19,RODOVIARIO,317.46
CD_5,Cliente_109,sku_21,RODOVIARIO,2636.28
CD_5,Cliente_109,sku_26,RODOVIARIO,1577.73
CD_5,Cliente_109,sku_29,RODOVIARIO,21.47
CD_5,Cliente_109,sku_31,RODOVIARIO,9.66
CD_5,Cliente_109,sku_33,RODOVIARIO,291.36
CD_5,Cliente_109,sku_35,RODOVIARIO,2798.86
CD_5,Cliente_109,sku_38,RODOVIARIO,60.62
CD_5,Cliente_109,sku_40,RODOVIARIO,178.35
CD_5,Cliente_109,sku_42,RODOVIARIO,106.92
CD_5,Cliente_109,sku_43,RODOVIARIO,6891.44
CD_5,Cliente_109,sku_47,RODOVIARIO,4703.26
CD_5,Cliente_109,sku_49,RODOVIARIO,260.64
CD_5,Cliente_109,sku_52,RODOVIARIO,5100.61
CD_5,Cliente_109,sku_61,RODOVIARIO,0.1
CD_5,Cliente_109,sku_65,RODOVIARIO,5735.04
CD_5,Cliente_109,sku_69,RODOVIARIO,9943.96
CD_5,Cliente_109,sku_73,RODOVIARIO,41.13
CD_5,Cliente_109,sku_77,RODOVIARIO,5653.69
CD_5,Cliente_109,sku_79,RODOVIARIO,129.08
CD_5,Cliente_109,sku_82,RODOVIARIO,20435.89
CD_5,Cliente_109,sku_84,RODOVIARIO,78890.23
CD_5,Cliente_113,sku_5,RODOVIARIO,111.91
CD_5,Cliente_113,sku_6,RODOVIARIO,134.23
CD_5,Cliente_113,sku_8,RODOVIARIO,609.82
CD_5,Cliente_113,sku_11,RODOVIARIO,2916.51
CD_5,Cliente_113,sku_14,RODOVIARIO,12120.84
CD_5,Cliente_113,sku_15,RODOVIARIO,33.0
CD_5,Cliente_113,sku_16,RODOVIARIO,220.0
CD_5,Cliente_113,sku_18,RODOVIARIO,5090.55
CD_5,Cliente_113,sku_19,RODOVIARIO,109.1
CD_5,Cliente_113,sku_21,RODOVIARIO,25277.3
CD_5,Cliente_113,sku_25,RODOVIARIO,1348.09
CD_5,Cliente_113,sku_26,RODOVIARIO,94.66
CD_5,Cliente_113,sku_27,RODOVIARIO,223.19
CD_5,Cliente_113,sku_28,RODOVIARIO,15.72
CD_5,Cliente_113,sku_31,RODOVIARIO,30.05
CD_5,Cliente_113,sku_33,RODOVIARIO,886.4
CD_5,Cliente_113,sku_35,RODOVIARIO,286.49
CD_5,Cliente_113,sku_40,RODOVIARIO,367.2
CD_5,Cliente_113,sku_42,RODOVIARIO,3407.97
CD_5,Cliente_113,sku_43,RODOVIARIO,19310.96
CD_5,Cliente_113,sku_46,RODOVIARIO,1255.61
CD_5,Cliente_113,sku_47,RODOVIARIO,21785.13
CD_5,Cliente_113,sku_49,RODOVIARIO,4179.8
CD_5,Cliente_113,sku_52,RODOVIARIO,72526.15
CD_5,Cliente_113,sku_61,RODOVIARIO,12.68
CD_5,Cliente_113,sku_63,RODOVIARIO,185.79
CD_5,Cliente_113,sku_65,RODOVIARIO,3460.88
CD_5,Cliente_113,sku_68,RODOVIARIO,30.4
CD_5,Cliente_113,sku_69,RODOVIARIO,539.1
CD_5,Cliente_113,sku_71,RODOVIARIO,2607.22
CD_5,Cliente_113,sku_77,RODOVIARIO,7898.95
CD_5,Cliente_113,sku_79,RODOVIARIO,460.09
CD_5,Cliente_113,sku_81,RODOVIARIO,5.17
CD_5,Cliente_113,sku_82,RODOVIARIO,17889.01
CD_5,Cliente_113,sku_32,RODOVIARIO,673.11
CD_5,Cliente_113,sku_84,RODOVIARIO,389444.88
CD_5,Cliente_116,sku_8,RODOVIARIO,22.79
CD_5,Cliente_116,sku_11,RODOVIARIO,351.54
CD_5,Cliente_116,sku_14,RODOVIARIO,2536.35
CD_5,Cliente_116,sku_18,RODOVIARIO,1978.82
CD_5,Cliente_116,sku_19,RODOVIARIO,561.77
CD_5,Cliente_116,sku_21,RODOVIARIO,2017.84
CD_5,Cliente_116,sku_25,RODOVIARIO,364.6
CD_5,Cliente_116,sku_26,RODOVIARIO,6.47
CD_5,Cliente_116,sku_31,RODOVIARIO,1.95
CD_5,Cliente_116,sku_35,RODOVIARIO,87.02
CD_5,Cliente_116,sku_40,RODOVIARIO,88.93
CD_5,Cliente_116,sku_43,RODOVIARIO,1315.08
CD_5,Cliente_116,sku_46,RODOVIARIO,864.97
CD_5,Cliente_116,sku_47,RODOVIARIO,3575.07
CD_5,Cliente_116,sku_49,RODOVIARIO,8333.57
CD_5,Cliente_116,sku_52,RODOVIARIO,28171.27
CD_5,Cliente_116,sku_65,RODOVIARIO,7570.27
CD_5,Cliente_116,sku_69,RODOVIARIO,1060.14
CD_5,Cliente_116,sku_71,RODOVIARIO,11.19
CD_5,Cliente_116,sku_77,RODOVIARIO,2851.66
CD_5,Cliente_116,sku_79,RODOVIARIO,4.76
CD_5,Cliente_116,sku_82,RODOVIARIO,1397.43
CD_5,Cliente_116,sku_84,RODOVIARIO,48569.67
CD_5,Cliente_119,sku_14,RODOVIARIO,20.86
CD_5,Cliente_119,sku_18,RODOVIARIO,50.89
CD_5,Cliente_119,sku_21,RODOVIARIO,558.39
CD_5,Cliente_119,sku_35,RODOVIARIO,0.76
CD_5,Cliente_119,sku_40,RODOVIARIO,0.6
CD_5,Cliente_119,sku_43,RODOVIARIO,1253.17
CD_5,Cliente_119,sku_47,RODOVIARIO,6369.18
CD_5,Cliente_119,sku_52,RODOVIARIO,17971.89
CD_5,Cliente_119,sku_61,RODOVIARIO,38.54
CD_5,Cliente_119,sku_69,RODOVIARIO,405.39
CD_5,Cliente_119,sku_77,RODOVIARIO,2327.7
CD_5,Cliente_119,sku_79,RODOVIARIO,0.43
CD_5,Cliente_119,sku_82,RODOVIARIO,404.96
CD_5,Cliente_121,sku_77,RODOVIARIO,238.24
CD_5,Cliente_122,sku_77,RODOVIARIO,135.61
CD_5,Cliente_123,sku_8,RODOVIARIO,9.94
CD_5,Cliente_123,sku_16,RODOVIARIO,335.87
CD_5,Cliente_123,sku_21,RODOVIARIO,352.0
CD_5,Cliente_123,sku_33,RODOVIARIO,1919.87
CD_5,Cliente_123,sku_35,RODOVIARIO,85.07
CD_5,Cliente_123,sku_42,RODOVIARIO,20.84
CD_5,Cliente_123,sku_47,RODOVIARIO,11966.4
CD_5,Cliente_123,sku_49,RODOVIARIO,7302.28
CD_5,Cliente_123,sku_52,RODOVIARIO,25618.93
CD_5,Cliente_123,sku_63,RODOVIARIO,19.0
CD_5,Cliente_123,sku_73,RODOVIARIO,52.83
CD_5,Cliente_123,sku_83,RODOVIARIO,11383.5
CD_5,Cliente_125,sku_16,RODOVIARIO,702.04
CD_5,Cliente_125,sku_77,RODOVIARIO,94.64
CD_5,Cliente_127,sku_6,RODOVIARIO,12.32
CD_5,Cliente_127,sku_16,RODOVIARIO,153.04
CD_5,Cliente_127,sku_18,RODOVIARIO,26.03
CD_5,Cliente_127,sku_77,RODOVIARIO,43.62
CD_5,Cliente_130,sku_49,RODOVIARIO,5871.11
CD_5,Cliente_130,sku_77,RODOVIARIO,235.72
CD_5,Cliente_131,sku_5,RODOVIARIO,10.92
CD_5,Cliente_131,sku_6,RODOVIARIO,2.05
CD_5,Cliente_131,sku_8,RODOVIARIO,4.37
CD_5,Cliente_131,sku_11,RODOVIARIO,682.82
CD_5,Cliente_131,sku_14,RODOVIARIO,322.14
CD_5,Cliente_131,sku_16,RODOVIARIO,233.85
CD_5,Cliente_131,sku_17,RODOVIARIO,5.94
CD_5,Cliente_131,sku_18,RODOVIARIO,584.08
CD_5,Cliente_131,sku_19,RODOVIARIO,126.96
CD_5,Cliente_131,sku_21,RODOVIARIO,8939.32
CD_5,Cliente_131,sku_27,RODOVIARIO,648.89
CD_5,Cliente_131,sku_31,RODOVIARIO,7.3
CD_5,Cliente_131,sku_33,RODOVIARIO,73.88
CD_5,Cliente_131,sku_35,RODOVIARIO,264.46
CD_5,Cliente_131,sku_40,RODOVIARIO,1043.78
CD_5,Cliente_131,sku_42,RODOVIARIO,465.02
CD_5,Cliente_131,sku_43,RODOVIARIO,1857.34
CD_5,Cliente_131,sku_47,RODOVIARIO,4296.38
CD_5,Cliente_131,sku_52,RODOVIARIO,2219.17
CD_5,Cliente_131,sku_68,RODOVIARIO,35.49
CD_5,Cliente_131,sku_69,RODOVIARIO,2316.19
CD_5,Cliente_131,sku_73,RODOVIARIO,77.81
CD_5,Cliente_131,sku_77,RODOVIARIO,11994.46
CD_5,Cliente_131,sku_79,RODOVIARIO,265.52
CD_5,Cliente_131,sku_81,RODOVIARIO,21.45
CD_5,Cliente_131,sku_82,RODOVIARIO,7147.99
CD_5,Cliente_133,sku_77,RODOVIARIO,552.8
CD_5,Cliente_134,sku_8,RODOVIARIO,58.42
CD_5,Cliente_134,sku_11,RODOVIARIO,106.11
CD_5,Cliente_134,sku_14,RODOVIARIO,297.13
CD_5,Cliente_134,sku_16,RODOVIARIO,30.47
CD_5,Cliente_134,sku_18,RODOVIARIO,64.7
CD_5,Cliente_134,sku_19,RODOVIARIO,971.47
CD_5,Cliente_134,sku_21,RODOVIARIO,914.11
CD_5,Cliente_134,sku_26,RODOVIARIO,36.65
CD_5,Cliente_134,sku_29,RODOVIARIO,2133.95
CD_5,Cliente_134,sku_31,RODOVIARIO,4.53
CD_5,Cliente_134,sku_33,RODOVIARIO,16.78
CD_5,Cliente_134,sku_35,RODOVIARIO,139.31
CD_5,Cliente_134,sku_38,RODOVIARIO,537.25
CD_5,Cliente_134,sku_40,RODOVIARIO,525.29
CD_5,Cliente_134,sku_42,RODOVIARIO,133.4
CD_5,Cliente_134,sku_43,RODOVIARIO,4776.96
CD_5,Cliente_134,sku_46,RODOVIARIO,359.33
CD_5,Cliente_134,sku_47,RODOVIARIO,9279.64
CD_5,Cliente_134,sku_49,RODOVIARIO,2232.17
CD_5,Cliente_134,sku_52,RODOVIARIO,21601.92
CD_5,Cliente_134,sku_65,RODOVIARIO,266.77
CD_5,Cliente_134,sku_69,RODOVIARIO,2734.69
CD_5,Cliente_134,sku_71,RODOVIARIO,149.22
CD_5,Cliente_134,sku_73,RODOVIARIO,797.47
CD_5,Cliente_134,sku_75,RODOVIARIO,1485.77
CD_5,Cliente_134,sku_77,RODOVIARIO,5831.04
CD_5,Cliente_134,sku_79,RODOVIARIO,107.6
CD_5,Cliente_134,sku_82,RODOVIARIO,24901.84
CD_5,Cliente_134,sku_84,RODOVIARIO,28532.71
CD_5,Cliente_138,sku_12,RODOVIARIO,0.1
CD_5,Cliente_138,sku_14,RODOVIARIO,131.41
CD_5,Cliente_138,sku_15,RODOVIARIO,20.69
CD_5,Cliente_138,sku_16,RODOVIARIO,32.8
CD_5,Cliente_138,sku_17,RODOVIARIO,0.1
CD_5,Cliente_138,sku_18,RODOVIARIO,148.29
CD_5,Cliente_138,sku_26,RODOVIARIO,15.51
CD_5,Cliente_138,sku_33,RODOVIARIO,107.85
CD_5,Cliente_138,sku_35,RODOVIARIO,6177.13
CD_5,Cliente_138,sku_38,RODOVIARIO,4621.71
CD_5,Cliente_138,sku_43,RODOVIARIO,193.42
CD_5,Cliente_138,sku_47,RODOVIARIO,3775.6
CD_5,Cliente_138,sku_52,RODOVIARIO,15963.75
CD_5,Cliente_138,sku_63,RODOVIARIO,90.27
CD_5,Cliente_138,sku_65,RODOVIARIO,14935.98
CD_5,Cliente_138,sku_69,RODOVIARIO,7460.77
CD_5,Cliente_138,sku_73,RODOVIARIO,10440.89
CD_5,Cliente_138,sku_77,RODOVIARIO,6306.9
CD_5,Cliente_138,sku_82,RODOVIARIO,33165.74
CD_5,Cliente_138,sku_84,RODOVIARIO,120127.91
CD_5,Cliente_136,sku_13,RODOVIARIO,69.39
CD_5,Cliente_140,sku_69,RODOVIARIO,192.85
CD_5,Cliente_140,sku_77,RODOVIARIO,124.04
CD_5,Cliente_140,sku_82,RODOVIARIO,66.8
CD_5,Cliente_141,sku_2,RODOVIARIO,1.76
CD_5,Cliente_141,sku_5,RODOVIARIO,3.08
CD_5,Cliente_141,sku_8,RODOVIARIO,51.38
