no,sku,perfil,demanda
Cliente_116,sku_69,Rodoviário,5520.5
Cliente_116,sku_71,Rodoviário,623.98
Cliente_116,sku_73,Rodoviário,3675.77
Cliente_116,sku_74,Rodoviário,122.65
Cliente_116,sku_75,Rodoviário,6287.78
Cliente_116,sku_77,Rodoviário,4524.87
Cliente_116,sku_78,Rodoviário,36.22
Cliente_116,sku_79,Rodoviário,1870.25
Cliente_116,sku_80,Rodoviário,1797.69
Cliente_116,sku_82,Rodoviário,50085.03
Cliente_116,sku_70,Rodoviário,108.83
Cliente_116,sku_83,Rodoviário,7727.01
Cliente_116,sku_84,Rodoviário,287275.52
Cliente_116,sku_85,Rodoviário,0.1
Cliente_116,sku_88,Rodoviário,18.5
Cliente_117,sku_8,Rodoviário,731.07
Cliente_117,sku_11,Rodoviário,416.12
Cliente_117,sku_14,Rodoviário,649.35
Cliente_117,sku_15,Rodoviário,492.79
Cliente_117,sku_17,Rodoviário,604.63
Cliente_117,sku_18,Rodoviário,10893.8
Cliente_117,sku_21,Rodoviário,14520.85
Cliente_117,sku_29,Rodoviário,212.68
Cliente_117,sku_39,Rodoviário,6.15
Cliente_117,sku_43,Rodoviário,9180.37
Cliente_117,sku_50,Rodoviário,2176.12
Cliente_117,sku_52,Rodoviário,71411.28
Cliente_117,sku_67,Rodoviário,11880.69
Cliente_117,sku_73,Rodoviário,903.04
Cliente_117,sku_77,Rodoviário,406.02
Cliente_117,sku_78,Rodoviário,4976.16
Cliente_117,sku_82,Rodoviário,7335.16
Cliente_117,sku_84,Rodoviário,87852.27
Cliente_118,sku_18,Rodoviário,0.1
Cliente_118,sku_23,Rodoviário,517.48
Cliente_118,sku_25,Rodoviário,6124.3
Cliente_118,sku_33,Rodoviário,531.89
Cliente_118,sku_38,Rodoviário,221.33
Cliente_118,sku_40,Rodoviário,415.5
Cliente_118,sku_43,Rodoviário,973.14
Cliente_118,sku_52,Rodoviário,0.1
Cliente_118,sku_61,Rodoviário,6239.69
Cliente_118,sku_63,Rodoviário,6313.37
Cliente_118,sku_69,Rodoviário,0.1
Cliente_118,sku_77,Rodoviário,58.23
Cliente_118,sku_82,Rodoviário,293.69
Cliente_119,sku_0,Rodoviário,1484.91
Cliente_119,sku_2,Rodoviário,1744.53
Cliente_119,sku_4,Rodoviário,36.29
Cliente_119,sku_5,Rodoviário,0.1
Cliente_119,sku_6,Rodoviário,0.2
Cliente_119,sku_8,Rodoviário,1414.02
Cliente_119,sku_11,Rodoviário,253.91
Cliente_119,sku_12,Rodoviário,12.56
Cliente_119,sku_14,Rodoviário,6147.11
Cliente_119,sku_15,Rodoviário,2435.58
Cliente_119,sku_16,Rodoviário,19.54
Cliente_119,sku_17,Rodoviário,17574.86
Cliente_119,sku_18,Rodoviário,28371.92
Cliente_119,sku_19,Rodoviário,29.5
Cliente_119,sku_20,Rodoviário,1971.54
Cliente_119,sku_21,Rodoviário,10910.58
Cliente_119,sku_22,Rodoviário,5601.63
Cliente_119,sku_23,Rodoviário,1881.02
Cliente_119,sku_25,Rodoviário,7346.23
Cliente_119,sku_26,Rodoviário,26.16
Cliente_119,sku_27,Rodoviário,193.12
Cliente_119,sku_29,Rodoviário,2026.72
Cliente_119,sku_31,Rodoviário,31.51
Cliente_119,sku_33,Rodoviário,1074.79
Cliente_119,sku_35,Rodoviário,2970.04
Cliente_119,sku_37,Rodoviário,23.61
Cliente_119,sku_38,Rodoviário,5836.18
Cliente_119,sku_40,Rodoviário,7271.85
Cliente_119,sku_43,Rodoviário,150238.41
Cliente_119,sku_47,Rodoviário,15487.61
Cliente_119,sku_49,Rodoviário,27115.7
Cliente_119,sku_50,Rodoviário,170.47
Cliente_119,sku_52,Rodoviário,130850.72
Cliente_119,sku_60,Rodoviário,148.77
Cliente_119,sku_61,Rodoviário,8268.05
Cliente_119,sku_63,Rodoviário,27606.1
Cliente_119,sku_65,Rodoviário,45.12
Cliente_119,sku_69,Rodoviário,2453.04
Cliente_119,sku_71,Rodoviário,21.82
Cliente_119,sku_73,Rodoviário,12488.72
Cliente_119,sku_75,Rodoviário,14842.32
Cliente_119,sku_77,Rodoviário,5888.54
Cliente_119,sku_78,Rodoviário,15.56
Cliente_119,sku_79,Rodoviário,1381.62
Cliente_119,sku_80,Rodoviário,17172.03
Cliente_119,sku_82,Rodoviário,56143.31
Cliente_119,sku_30,Rodoviário,70.32
Cliente_119,sku_70,Rodoviário,130.34
Cliente_119,sku_32,Rodoviário,182.61
Cliente_119,sku_83,Rodoviário,46766.23
Cliente_119,sku_84,Rodoviário,229135.75
Cliente_119,sku_85,Rodoviário,0.1
Cliente_119,sku_86,Rodoviário,6684.91
Cliente_120,sku_2,Rodoviário,21.95
Cliente_120,sku_11,Rodoviário,88.13
Cliente_120,sku_15,Rodoviário,65.91
Cliente_120,sku_17,Rodoviário,1699.58
Cliente_120,sku_18,Rodoviário,2484.02
Cliente_120,sku_20,Rodoviário,66.01
Cliente_120,sku_21,Rodoviário,203.49
Cliente_120,sku_22,Rodoviário,270.61
Cliente_120,sku_35,Rodoviário,134.96
Cliente_120,sku_38,Rodoviário,95.59
Cliente_120,sku_60,Rodoviário,2309.72
Cliente_120,sku_75,Rodoviário,1925.81
Cliente_120,sku_82,Rodoviário,22074.19
Cliente_121,sku_2,Rodoviário,87.86
Cliente_121,sku_6,Rodoviário,0.2
Cliente_121,sku_15,Rodoviário,40.84
Cliente_121,sku_16,Rodoviário,0.2
Cliente_121,sku_17,Rodoviário,0.1
Cliente_121,sku_18,Rodoviário,643.45
Cliente_121,sku_19,Rodoviário,0.1
Cliente_121,sku_21,Rodoviário,2024.59
Cliente_121,sku_22,Rodoviário,60.58
Cliente_121,sku_23,Rodoviário,0.1
Cliente_121,sku_33,Rodoviário,98.55
Cliente_121,sku_38,Rodoviário,38.56
Cliente_121,sku_40,Rodoviário,1259.56
Cliente_121,sku_43,Rodoviário,20623.3
Cliente_121,sku_52,Rodoviário,44527.74
Cliente_121,sku_61,Rodoviário,234.89
Cliente_121,sku_63,Rodoviário,228.83
Cliente_121,sku_65,Rodoviário,123.06
Cliente_121,sku_69,Rodoviário,0.1
Cliente_121,sku_75,Rodoviário,2319.33
Cliente_121,sku_77,Rodoviário,1005.67
Cliente_121,sku_79,Rodoviário,985.18
Cliente_121,sku_82,Rodoviário,4030.77
Cliente_121,sku_83,Rodoviário,11739.9
Cliente_121,sku_84,Rodoviário,150940.69
Cliente_122,sku_8,Rodoviário,73.78
Cliente_122,sku_18,Rodoviário,53.32
Cliente_122,sku_38,Rodoviário,157.45
Cliente_122,sku_40,Rodoviário,2131.45
Cliente_122,sku_43,Rodoviário,10601.43
Cliente_122,sku_75,Rodoviário,1520.07
Cliente_122,sku_77,Rodoviário,135.61
Cliente_122,sku_79,Rodoviário,1192.66
Cliente_122,sku_82,Rodoviário,4944.62
Cliente_122,sku_84,Rodoviário,5610.18
Cliente_123,sku_0,Rodoviário,54.89
Cliente_123,sku_2,Rodoviário,987.32
Cliente_123,sku_6,Rodoviário,0.2
Cliente_123,sku_7,Rodoviário,8.65
Cliente_123,sku_8,Rodoviário,557.13
Cliente_123,sku_14,Rodoviário,485.02
Cliente_123,sku_15,Rodoviário,2041.64
Cliente_123,sku_16,Rodoviário,336.07
Cliente_123,sku_17,Rodoviário,335.58
Cliente_123,sku_18,Rodoviário,14325.11
Cliente_123,sku_21,Rodoviário,3710.01
Cliente_123,sku_23,Rodoviário,1946.22
Cliente_123,sku_25,Rodoviário,20304.94
Cliente_123,sku_26,Rodoviário,13.78
Cliente_123,sku_31,Rodoviário,1.39
Cliente_123,sku_33,Rodoviário,2596.95
Cliente_123,sku_35,Rodoviário,492.29
Cliente_123,sku_38,Rodoviário,19.11
Cliente_123,sku_40,Rodoviário,769.22
Cliente_123,sku_42,Rodoviário,20.84
Cliente_123,sku_43,Rodoviário,10890.98
Cliente_123,sku_47,Rodoviário,11966.5
Cliente_123,sku_49,Rodoviário,7302.38
Cliente_123,sku_52,Rodoviário,46330.41
Cliente_123,sku_61,Rodoviário,3667.49
Cliente_123,sku_63,Rodoviário,6065.41
Cliente_123,sku_69,Rodoviário,1513.33
Cliente_123,sku_71,Rodoviário,129.18
Cliente_123,sku_73,Rodoviário,1137.91
Cliente_123,sku_77,Rodoviário,2505.48
Cliente_123,sku_79,Rodoviário,423.94
Cliente_123,sku_82,Rodoviário,17546.16
Cliente_123,sku_83,Rodoviário,12977.02
Cliente_123,sku_84,Rodoviário,145154.72
Cliente_123,sku_85,Rodoviário,0.1
Cliente_124,sku_40,Rodoviário,37.29
Cliente_124,sku_69,Rodoviário,315.77
Cliente_124,sku_79,Rodoviário,235.0
Cliente_124,sku_82,Rodoviário,957.62
Cliente_125,sku_0,Rodoviário,139.42
Cliente_125,sku_2,Rodoviário,242.85
Cliente_125,sku_6,Rodoviário,0.2
Cliente_125,sku_8,Rodoviário,257.44
Cliente_125,sku_14,Rodoviário,410.11
Cliente_125,sku_15,Rodoviário,504.45
Cliente_125,sku_16,Rodoviário,702.24
Cliente_125,sku_17,Rodoviário,0.1
Cliente_125,sku_18,Rodoviário,1623.11
Cliente_125,sku_21,Rodoviário,46.87
Cliente_125,sku_22,Rodoviário,24.09
Cliente_125,sku_23,Rodoviário,1091.26
Cliente_125,sku_25,Rodoviário,4484.56
Cliente_125,sku_29,Rodoviário,79.58
Cliente_125,sku_33,Rodoviário,2695.51
Cliente_125,sku_40,Rodoviário,365.59
Cliente_125,sku_43,Rodoviário,3821.1
Cliente_125,sku_47,Rodoviário,0.1
Cliente_125,sku_52,Rodoviário,4.46
Cliente_125,sku_61,Rodoviário,133.09
Cliente_125,sku_63,Rodoviário,1051.48
Cliente_125,sku_66,Rodoviário,164.13
Cliente_125,sku_69,Rodoviário,58.13
Cliente_125,sku_77,Rodoviário,177.8
Cliente_125,sku_79,Rodoviário,127.54
Cliente_125,sku_82,Rodoviário,1473.19
Cliente_125,sku_83,Rodoviário,1554.68
Cliente_126,sku_17,Rodoviário,0.1
Cliente_126,sku_25,Rodoviário,426.24
Cliente_126,sku_40,Rodoviário,90.79
Cliente_126,sku_61,Rodoviário,31.04
Cliente_126,sku_69,Rodoviário,219.1
Cliente_126,sku_82,Rodoviário,270.73
Cliente_127,sku_2,Rodoviário,39.62
Cliente_127,sku_6,Rodoviário,22.78
Cliente_127,sku_12,Rodoviário,0.1
Cliente_127,sku_15,Rodoviário,183.77
Cliente_127,sku_16,Rodoviário,171.4
Cliente_127,sku_18,Rodoviário,162.73
Cliente_127,sku_23,Rodoviário,188.05
Cliente_127,sku_25,Rodoviário,850.69
Cliente_127,sku_33,Rodoviário,0.1
Cliente_127,sku_40,Rodoviário,400.58
Cliente_127,sku_43,Rodoviário,4613.83
Cliente_127,sku_61,Rodoviário,396.42
Cliente_127,sku_63,Rodoviário,773.81
Cliente_127,sku_69,Rodoviário,671.62
Cliente_127,sku_77,Rodoviário,605.41
Cliente_127,sku_79,Rodoviário,92.12
Cliente_127,sku_82,Rodoviário,1462.91
Cliente_130,sku_14,Rodoviário,805.47
Cliente_130,sku_16,Rodoviário,58.6
Cliente_130,sku_18,Rodoviário,948.08
Cliente_130,sku_33,Rodoviário,4003.03
Cliente_130,sku_40,Rodoviário,72493.72
Cliente_130,sku_43,Rodoviário,45276.57
Cliente_130,sku_49,Rodoviário,5871.11
Cliente_130,sku_52,Rodoviário,3713.63
Cliente_130,sku_69,Rodoviário,0.1
Cliente_130,sku_77,Rodoviário,235.72
Cliente_130,sku_82,Rodoviário,4613.36
Cliente_131,sku_0,Rodoviário,137.06
Cliente_131,sku_1,Rodoviário,1634.28
Cliente_131,sku_2,Rodoviário,1626.52
Cliente_131,sku_4,Rodoviário,63.24
Cliente_131,sku_5,Rodoviário,10.92
Cliente_131,sku_6,Rodoviário,3079.17
Cliente_131,sku_7,Rodoviário,1134.82
Cliente_131,sku_8,Rodoviário,72184.85
Cliente_131,sku_10,Rodoviário,16.6
Cliente_131,sku_11,Rodoviário,34495.46
Cliente_131,sku_12,Rodoviário,362.28
Cliente_131,sku_13,Rodoviário,34.41
Cliente_131,sku_14,Rodoviário,9884.71
Cliente_131,sku_15,Rodoviário,987.23
Cliente_131,sku_16,Rodoviário,18544.82
Cliente_131,sku_17,Rodoviário,81462.44
Cliente_131,sku_18,Rodoviário,223648.87
Cliente_131,sku_19,Rodoviário,126.96
Cliente_131,sku_20,Rodoviário,5026.06
Cliente_131,sku_21,Rodoviário,50436.88
Cliente_131,sku_23,Rodoviário,188.2
Cliente_131,sku_25,Rodoviário,7699.66
Cliente_131,sku_26,Rodoviário,220.74
Cliente_131,sku_27,Rodoviário,2867.44
Cliente_131,sku_29,Rodoviário,266.76
Cliente_131,sku_31,Rodoviário,236.43
Cliente_131,sku_33,Rodoviário,13538.53
Cliente_131,sku_35,Rodoviário,582.58
Cliente_131,sku_38,Rodoviário,297.26
Cliente_131,sku_39,Rodoviário,32.48
Cliente_131,sku_40,Rodoviário,9640.03
Cliente_131,sku_42,Rodoviário,592.9
Cliente_131,sku_43,Rodoviário,129079.05
Cliente_131,sku_47,Rodoviário,37162.93
Cliente_131,sku_52,Rodoviário,46169.49
Cliente_131,sku_55,Rodoviário,400.75
Cliente_131,sku_61,Rodoviário,3018.56
Cliente_131,sku_63,Rodoviário,25735.68
Cliente_131,sku_67,Rodoviário,175.73
Cliente_131,sku_68,Rodoviário,154.24
Cliente_131,sku_69,Rodoviário,3316.32
Cliente_131,sku_71,Rodoviário,810.44
Cliente_131,sku_73,Rodoviário,2606.16
Cliente_131,sku_75,Rodoviário,2194.56
Cliente_131,sku_77,Rodoviário,23202.16
Cliente_131,sku_78,Rodoviário,26.64
Cliente_131,sku_79,Rodoviário,2942.25
Cliente_131,sku_81,Rodoviário,21.45
Cliente_131,sku_82,Rodoviário,105916.26
Cliente_131,sku_30,Rodoviário,402.03
Cliente_131,sku_83,Rodoviário,3556.32
Cliente_131,sku_84,Rodoviário,21963.92
Cliente_131,sku_85,Rodoviário,0.1
Cliente_128,sku_15,Rodoviário,31491.76
Cliente_128,sku_18,Rodoviário,10810.61
Cliente_132,sku_2,Rodoviário,658.38
Cliente_132,sku_8,Rodoviário,2082.59
Cliente_132,sku_15,Rodoviário,43.34
Cliente_132,sku_17,Rodoviário,891.08
Cliente_132,sku_18,Rodoviário,283.93
Cliente_132,sku_43,Rodoviário,10476.6
Cliente_132,sku_52,Rodoviário,38012.65
Cliente_132,sku_84,Rodoviário,192251.57
Cliente_133,sku_33,Rodoviário,5.23
Cliente_133,sku_40,Rodoviário,94.96
Cliente_133,sku_43,Rodoviário,3117.43
Cliente_133,sku_67,Rodoviário,534.07
Cliente_133,sku_77,Rodoviário,552.8
Cliente_133,sku_82,Rodoviário,95.19
Cliente_133,sku_85,Rodoviário,0.1
Cliente_134,sku_1,Rodoviário,48.41
Cliente_134,sku_2,Rodoviário,1130.43
Cliente_134,sku_4,Rodoviário,62.9
Cliente_134,sku_6,Rodoviário,1626.13
Cliente_134,sku_7,Rodoviário,5.74
Cliente_134,sku_8,Rodoviário,22148.14
Cliente_134,sku_11,Rodoviário,4998.17
Cliente_134,sku_12,Rodoviário,10.48
Cliente_134,sku_14,Rodoviário,3855.17
Cliente_134,sku_15,Rodoviário,1225.17
Cliente_134,sku_16,Rodoviário,5357.58
Cliente_134,sku_17,Rodoviário,2771.05
Cliente_134,sku_18,Rodoviário,48657.7
Cliente_134,sku_19,Rodoviário,971.47
Cliente_134,sku_20,Rodoviário,47.89
Cliente_134,sku_21,Rodoviário,36992.87
Cliente_134,sku_23,Rodoviário,2740.16
Cliente_134,sku_25,Rodoviário,9425.59
Cliente_134,sku_26,Rodoviário,52.31
Cliente_134,sku_27,Rodoviário,183.57
Cliente_134,sku_29,Rodoviário,2654.81
Cliente_134,sku_31,Rodoviário,295.51
Cliente_134,sku_33,Rodoviário,2423.51
Cliente_134,sku_34,Rodoviário,18.42
Cliente_134,sku_35,Rodoviário,176.52
Cliente_134,sku_38,Rodoviário,1484.89
Cliente_134,sku_40,Rodoviário,6199.65
Cliente_134,sku_42,Rodoviário,174.48
Cliente_134,sku_43,Rodoviário,62171.92
Cliente_134,sku_46,Rodoviário,359.33
Cliente_134,sku_47,Rodoviário,18215.98
Cliente_134,sku_49,Rodoviário,2528.75
Cliente_134,sku_52,Rodoviário,54441.58
Cliente_134,sku_61,Rodoviário,1110.89
Cliente_134,sku_63,Rodoviário,1416.26
Cliente_134,sku_65,Rodoviário,266.77
Cliente_134,sku_66,Rodoviário,13.01
Cliente_134,sku_68,Rodoviário,20.19
Cliente_134,sku_69,Rodoviário,3086.74
Cliente_134,sku_71,Rodoviário,149.22
Cliente_134,sku_73,Rodoviário,3558.48
Cliente_134,sku_75,Rodoviário,3341.23
Cliente_134,sku_77,Rodoviário,7335.07
Cliente_134,sku_79,Rodoviário,1397.86
Cliente_134,sku_82,Rodoviário,51770.47
Cliente_134,sku_83,Rodoviário,18742.03
Cliente_134,sku_84,Rodoviário,40163.1
Cliente_129,sku_8,Rodoviário,1.07
Cliente_129,sku_21,Rodoviário,9.84
Cliente_129,sku_26,Rodoviário,4.58
Cliente_129,sku_29,Rodoviário,20.02
Cliente_129,sku_33,Rodoviário,126.61
Cliente_129,sku_38,Rodoviário,6.43
Cliente_129,sku_43,Rodoviário,4072.0
Cliente_129,sku_47,Rodoviário,585.16
Cliente_129,sku_63,Rodoviário,230.08
Cliente_129,sku_66,Rodoviário,3.01
Cliente_129,sku_79,Rodoviário,286.54
Cliente_129,sku_82,Rodoviário,1252.55
Cliente_135,sku_2,Rodoviário,197.52
Cliente_135,sku_8,Rodoviário,562.63
Cliente_135,sku_13,Rodoviário,12.0
Cliente_135,sku_15,Rodoviário,34.07
Cliente_135,sku_17,Rodoviário,4166.13
Cliente_135,sku_18,Rodoviário,831.54
Cliente_135,sku_22,Rodoviário,875.87
Cliente_135,sku_47,Rodoviário,6994.79
Cliente_135,sku_52,Rodoviário,15428.78
Cliente_135,sku_84,Rodoviário,96183.06
Cliente_137,sku_16,Rodoviário,49.52
Cliente_137,sku_61,Rodoviário,14.16
Cliente_138,sku_2,Rodoviário,1026.46
Cliente_138,sku_4,Rodoviário,110.02
Cliente_138,sku_6,Rodoviário,3103.1
Cliente_138,sku_8,Rodoviário,19157.83
Cliente_138,sku_11,Rodoviário,33461.93
Cliente_138,sku_12,Rodoviário,47.77
Cliente_138,sku_13,Rodoviário,16.31
Cliente_138,sku_14,Rodoviário,1997.85
Cliente_138,sku_15,Rodoviário,257.92
Cliente_138,sku_16,Rodoviário,13612.1
Cliente_138,sku_17,Rodoviário,8694.26
Cliente_138,sku_18,Rodoviário,53702.91
Cliente_138,sku_19,Rodoviário,0.2
Cliente_138,sku_20,Rodoviário,131.65
Cliente_138,sku_21,Rodoviário,19967.23
Cliente_138,sku_22,Rodoviário,7035.26
Cliente_138,sku_23,Rodoviário,19604.16
Cliente_138,sku_25,Rodoviário,29493.0
Cliente_138,sku_26,Rodoviário,17.71
Cliente_138,sku_31,Rodoviário,7276.81
Cliente_138,sku_33,Rodoviário,51185.99
Cliente_138,sku_35,Rodoviário,7120.4
Cliente_138,sku_38,Rodoviário,4667.21
Cliente_138,sku_40,Rodoviário,15702.06
Cliente_138,sku_43,Rodoviário,12538.38
Cliente_138,sku_47,Rodoviário,11223.91
Cliente_138,sku_49,Rodoviário,1235.38
Cliente_138,sku_52,Rodoviário,36631.05
Cliente_138,sku_60,Rodoviário,69218.66
Cliente_138,sku_61,Rodoviário,10351.17
Cliente_138,sku_63,Rodoviário,39243.47
Cliente_138,sku_65,Rodoviário,16479.05
Cliente_138,sku_66,Rodoviário,684.31
Cliente_138,sku_69,Rodoviário,9033.13
Cliente_138,sku_73,Rodoviário,22732.4
Cliente_138,sku_77,Rodoviário,14895.68
Cliente_138,sku_79,Rodoviário,1411.88
Cliente_138,sku_82,Rodoviário,45674.4
Cliente_138,sku_83,Rodoviário,905.65
Cliente_138,sku_84,Rodoviário,120127.91
Cliente_136,sku_2,Rodoviário,329.2
Cliente_136,sku_8,Rodoviário,1369.46
Cliente_136,sku_11,Rodoviário,294854.31
Cliente_136,sku_13,Rodoviário,69.39
Cliente_136,sku_15,Rodoviário,20106.85
Cliente_136,sku_17,Rodoviário,584.48
Cliente_136,sku_18,Rodoviário,57830.98
Cliente_136,sku_20,Rodoviário,165.81
Cliente_136,sku_21,Rodoviário,92.22
Cliente_136,sku_77,Rodoviário,272.61
Cliente_136,sku_82,Rodoviário,2188.93
Cliente_139,sku_2,Rodoviário,43.89
Cliente_139,sku_8,Rodoviário,358.41
Cliente_139,sku_18,Rodoviário,237.34
Cliente_139,sku_22,Rodoviário,700.69
Cliente_139,sku_25,Rodoviário,1270.96
Cliente_139,sku_52,Rodoviário,9061.06
Cliente_140,sku_6,Rodoviário,40.02
Cliente_140,sku_16,Rodoviário,469.34
Cliente_140,sku_18,Rodoviário,149.84
Cliente_140,sku_61,Rodoviário,1199.56
Cliente_140,sku_63,Rodoviário,82.35
Cliente_140,sku_69,Rodoviário,192.85
Cliente_140,sku_77,Rodoviário,124.04
Cliente_140,sku_82,Rodoviário,66.8
Cliente_141,sku_0,Rodoviário,60.34
Cliente_141,sku_2,Rodoviário,2959.95
Cliente_141,sku_4,Rodoviário,63.76
Cliente_141,sku_5,Rodoviário,12.27
Cliente_141,sku_6,Rodoviário,1752.56
Cliente_141,sku_7,Rodoviário,156.1
Cliente_141,sku_8,Rodoviário,41987.02
Cliente_141,sku_10,Rodoviário,49.64
Cliente_141,sku_11,Rodoviário,10060.9
Cliente_141,sku_12,Rodoviário,2.69
Cliente_141,sku_13,Rodoviário,9.94
Cliente_141,sku_14,Rodoviário,8515.8
Cliente_141,sku_15,Rodoviário,2517.69
Cliente_141,sku_16,Rodoviário,9877.07
Cliente_141,sku_17,Rodoviário,22351.99
Cliente_141,sku_18,Rodoviário,94831.56
Cliente_141,sku_19,Rodoviário,414.7
Cliente_141,sku_20,Rodoviário,1362.82
Cliente_141,sku_21,Rodoviário,21748.76
Cliente_141,sku_22,Rodoviário,8441.16
Cliente_141,sku_23,Rodoviário,14754.58
Cliente_141,sku_25,Rodoviário,58352.37
Cliente_141,sku_26,Rodoviário,168.18
Cliente_141,sku_29,Rodoviário,267.94
Cliente_141,sku_31,Rodoviário,470.77
Cliente_141,sku_33,Rodoviário,25502.29
Cliente_141,sku_35,Rodoviário,1624.54
Cliente_141,sku_37,Rodoviário,355.99
Cliente_141,sku_38,Rodoviário,2647.8
Cliente_141,sku_40,Rodoviário,6374.57
Cliente_141,sku_42,Rodoviário,314.24
Cliente_141,sku_43,Rodoviário,29385.98
Cliente_141,sku_46,Rodoviário,978.22
Cliente_141,sku_47,Rodoviário,118124.26
Cliente_141,sku_49,Rodoviário,14088.51
Cliente_141,sku_52,Rodoviário,273620.48
Cliente_141,sku_60,Rodoviário,2257.45
Cliente_141,sku_61,Rodoviário,13773.06
Cliente_141,sku_63,Rodoviário,72606.15
Cliente_141,sku_65,Rodoviário,5117.3
Cliente_141,sku_68,Rodoviário,9.72
Cliente_141,sku_69,Rodoviário,7736.94
Cliente_141,sku_71,Rodoviário,82.28
Cliente_141,sku_73,Rodoviário,31143.94
Cliente_141,sku_75,Rodoviário,579.26
Cliente_141,sku_77,Rodoviário,10904.81
Cliente_141,sku_78,Rodoviário,26.33
Cliente_141,sku_79,Rodoviário,2240.8
Cliente_141,sku_82,Rodoviário,43004.35
Cliente_141,sku_30,Rodoviário,54.46
Cliente_141,sku_83,Rodoviário,39181.12
Cliente_141,sku_84,Rodoviário,237610.87
Cliente_141,sku_85,Rodoviário,0.1
Cliente_142,sku_15,Rodoviário,613.54
Cliente_144,sku_8,Rodoviário,450.67
Cliente_144,sku_38,Rodoviário,1670.91
Cliente_144,sku_40,Rodoviário,7052.17
Cliente_144,sku_43,Rodoviário,1544.46
Cliente_144,sku_52,Rodoviário,8064.59
Cliente_144,sku_65,Rodoviário,280.87
Cliente_144,sku_77,Rodoviário,1196.4
Cliente_144,sku_79,Rodoviário,133.79
Cliente_144,sku_82,Rodoviário,31070.6
Cliente_144,sku_83,Rodoviário,2621.52
Cliente_144,sku_84,Rodoviário,186948.16
Cliente_144,sku_86,Rodoviário,48190.62
Cliente_145,sku_0,Rodoviário,45.28
Cliente_145,sku_2,Rodoviário,1043.05
Cliente_145,sku_4,Rodoviário,31.44
Cliente_145,sku_5,Rodoviário,28.12
Cliente_145,sku_6,Rodoviário,41.36
Cliente_145,sku_7,Rodoviário,142.43
Cliente_145,sku_8,Rodoviário,2582.14
Cliente_145,sku_11,Rodoviário,738.83
Cliente_145,sku_12,Rodoviário,10.12
Cliente_145,sku_13,Rodoviário,16.74
Cliente_145,sku_14,Rodoviário,757.02
Cliente_145,sku_15,Rodoviário,1207.57
Cliente_145,sku_16,Rodoviário,145.38
Cliente_145,sku_17,Rodoviário,20528.48
Cliente_145,sku_18,Rodoviário,20970.03
Cliente_145,sku_19,Rodoviário,37.24
Cliente_145,sku_20,Rodoviário,3863.51
Cliente_145,sku_21,Rodoviário,20337.67
Cliente_145,sku_22,Rodoviário,2165.81
Cliente_145,sku_23,Rodoviário,3076.27
Cliente_145,sku_25,Rodoviário,9053.33
Cliente_145,sku_26,Rodoviário,604.72
Cliente_145,sku_29,Rodoviário,100.04
Cliente_145,sku_31,Rodoviário,26.84
Cliente_145,sku_33,Rodoviário,2889.7
Cliente_145,sku_35,Rodoviário,18797.43
Cliente_145,sku_38,Rodoviário,4474.91
Cliente_145,sku_40,Rodoviário,3048.29
Cliente_145,sku_43,Rodoviário,72976.17
Cliente_145,sku_47,Rodoviário,4518.99
Cliente_145,sku_49,Rodoviário,31139.2
Cliente_145,sku_50,Rodoviário,19657.87
Cliente_145,sku_52,Rodoviário,181343.38
Cliente_145,sku_60,Rodoviário,375.19
Cliente_145,sku_61,Rodoviário,3138.21
Cliente_145,sku_63,Rodoviário,3575.18
Cliente_145,sku_65,Rodoviário,312.5
Cliente_145,sku_69,Rodoviário,876.67
Cliente_145,sku_73,Rodoviário,530.41
Cliente_145,sku_75,Rodoviário,14068.56
Cliente_145,sku_77,Rodoviário,8964.88
Cliente_145,sku_79,Rodoviário,1484.27
Cliente_145,sku_80,Rodoviário,68483.02
Cliente_145,sku_82,Rodoviário,41090.0
Cliente_145,sku_83,Rodoviário,41659.98
Cliente_145,sku_84,Rodoviário,2620704.14
Cliente_145,sku_85,Rodoviário,822.15
Cliente_145,sku_86,Rodoviário,16081.68
Cliente_143,sku_2,Rodoviário,531.69
Cliente_143,sku_10,Rodoviário,33.19
Cliente_143,sku_11,Rodoviário,9566.04
Cliente_143,sku_15,Rodoviário,2506.78
Cliente_143,sku_18,Rodoviário,9889.3
Cliente_143,sku_35,Rodoviário,2904.79
Cliente_146,sku_17,Rodoviário,482.43
Cliente_146,sku_18,Rodoviário,1046.66
Cliente_146,sku_43,Rodoviário,200.1
Cliente_146,sku_50,Rodoviário,46875.43
Cliente_146,sku_52,Rodoviário,77423.02
Cliente_146,sku_63,Rodoviário,171.92
Cliente_146,sku_82,Rodoviário,9545.53
Cliente_149,sku_0,Rodoviário,905.76
Cliente_149,sku_2,Rodoviário,4381.02
Cliente_149,sku_4,Rodoviário,12.92
Cliente_149,sku_6,Rodoviário,0.2
Cliente_149,sku_8,Rodoviário,16818.02
Cliente_149,sku_11,Rodoviário,129.83
Cliente_149,sku_12,Rodoviário,26.76
Cliente_149,sku_13,Rodoviário,38.37
Cliente_149,sku_14,Rodoviário,17508.28
Cliente_149,sku_15,Rodoviário,4745.05
Cliente_149,sku_16,Rodoviário,0.1
Cliente_149,sku_18,Rodoviário,108599.21
Cliente_149,sku_19,Rodoviário,5.95
Cliente_149,sku_21,Rodoviário,429.41
